municipality,municipality_id,district,district_id,community,community_id,supply_demand_year,typology,layout,total_supply,SHAPE_Length,SHAPE_Area
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2022,All property types,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2022,Apartment / Duplex,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2022,Apartment / Duplex,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2022,Apartment / Duplex,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2022,Apartment / Duplex,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,All property types,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,All property types,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,All property types,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,All property types,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,Apartment / Duplex,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,Apartment / Duplex,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,Apartment / Duplex,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2023,Apartment / Duplex,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,All property types,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,All property types,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,All property types,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,All property types,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,Apartment / Duplex,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,Apartment / Duplex,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,Apartment / Duplex,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2024,Apartment / Duplex,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,All property types,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,All property types,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,All property types,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,All property types,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,Apartment / Duplex,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,Apartment / Duplex,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,Apartment / Duplex,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2025,Apartment / Duplex,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,All property types,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,All property types,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,All property types,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,All property types,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,Apartment / Duplex,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,Apartment / Duplex,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,Apartment / Duplex,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2026,Apartment / Duplex,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2027,All property types,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2027,All property types,2 beds,778,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2027,All property types,3 beds,328,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2027,All property types,All beds,2262,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,2027,Apartment / Duplex,1 bed,1156,12980.069582283886120,4349895.839776467531919
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,All property types,3 beds,10,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,All property types,4 beds,20,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,All property types,5 beds,12,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,All property types,All beds,46,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,All property types,Undefined,4,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,Villa / Townhouse,3 beds,10,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,Villa / Townhouse,4 beds,20,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,Villa / Townhouse,5 beds,12,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,Villa / Townhouse,All beds,46,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2022,Villa / Townhouse,Undefined,4,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,All property types,3 beds,10,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,All property types,4 beds,20,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,All property types,5 beds,12,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,All property types,All beds,46,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,All property types,Undefined,4,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,Villa / Townhouse,3 beds,10,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,Villa / Townhouse,4 beds,20,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,Villa / Townhouse,5 beds,12,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,Villa / Townhouse,All beds,46,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2023,Villa / Townhouse,Undefined,4,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,All property types,3 beds,10,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,All property types,4 beds,20,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,All property types,5 beds,12,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,All property types,All beds,46,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,All property types,Undefined,4,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,Villa / Townhouse,3 beds,10,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR6,4305,2024,Villa / Townhouse,4 beds,20,5287.380430574642560,759692.523256214568391
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,All property types,1 bed,338,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,All property types,All beds,443,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,All property types,Undefined,3,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,Apartment / Duplex,1 bed,338,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,Apartment / Duplex,All beds,440,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,Villa / Townhouse,All beds,3,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2022,Villa / Townhouse,Undefined,3,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,All property types,1 bed,338,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,All property types,All beds,444,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,All property types,Undefined,4,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,Apartment / Duplex,1 bed,338,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,Apartment / Duplex,All beds,440,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,Villa / Townhouse,All beds,4,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2023,Villa / Townhouse,Undefined,4,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,All property types,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,All property types,All beds,448,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,All property types,Undefined,6,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,Apartment / Duplex,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,Apartment / Duplex,All beds,442,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,Villa / Townhouse,All beds,6,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2024,Villa / Townhouse,Undefined,6,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,All property types,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,All property types,All beds,449,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,All property types,Undefined,7,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,Apartment / Duplex,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,Apartment / Duplex,All beds,442,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,Villa / Townhouse,All beds,7,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2025,Villa / Townhouse,Undefined,7,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,All property types,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,All property types,All beds,451,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,All property types,Undefined,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,Apartment / Duplex,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,Apartment / Duplex,All beds,442,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,Villa / Townhouse,All beds,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2026,Villa / Townhouse,Undefined,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,All property types,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,All property types,All beds,451,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,All property types,Undefined,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,Apartment / Duplex,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,Apartment / Duplex,All beds,442,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,Villa / Townhouse,All beds,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2027,Villa / Townhouse,Undefined,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,All property types,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,All property types,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,All property types,All beds,451,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,All property types,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,All property types,Undefined,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,Apartment / Duplex,1 bed,340,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,Apartment / Duplex,2 beds,52,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,Apartment / Duplex,All beds,442,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,Apartment / Duplex,Studio,50,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,Villa / Townhouse,All beds,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,2028,Villa / Townhouse,Undefined,9,3011.204736039360341,420667.082438627723604
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,All beds,1054,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,All property types,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,All beds,1035,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Apartment / Duplex,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Villa / Townhouse,3 beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2022,Villa / Townhouse,All beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,All beds,1054,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,All property types,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,All beds,1035,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Apartment / Duplex,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Villa / Townhouse,3 beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2023,Villa / Townhouse,All beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,All beds,1054,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,All property types,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,All beds,1035,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Apartment / Duplex,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Villa / Townhouse,3 beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2024,Villa / Townhouse,All beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,All beds,1054,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,All property types,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,All beds,1035,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,Studio,55,8791.240199001495057,1953130.348245331086218
