year,municipality,municipality_id,district,district_id,community,community_id,typology,layout,rent_type,lower_rent_value,upper_rent_value,avg_rent_value,lable,shape_Length,shape_Area
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,All beds,Renewal,85712.666666000004625,92610.000000000000000,89157.000000000000000,89k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,1 bed,All types,63000.000000000000000,73500.000000000000000,67966.000000000000000,68k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,1 bed,New,66150.000000000000000,73500.000000000000000,70607.000000000000000,71k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,1 bed,Renewal,57750.000000000000000,68252.000000000000000,63869.000000000000000,64k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,2 beds,All types,85995.000000000000000,94500.000000000000000,91051.000000000000000,91k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,2 beds,New,84053.000000000000000,102372.000000000000000,94321.000000000000000,94k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,2 beds,Renewal,85995.000000000000000,92032.000000000000000,89573.000000000000000,90k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,3 beds,All types,115922.000000000000000,124696.000000000000000,122116.000000000000000,122k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,3 beds,New,119007.000000000000000,126000.000000000000000,127152.000000000000000,127k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,3 beds,Renewal,115922.000000000000000,123039.000000000000000,119827.000000000000000,120k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,All beds,All types,88305.666666000004625,97565.333333000002312,93711.000000000000000,94k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,All beds,New,89736.666666000004625,100624.000000000000000,97360.000000000000000,97k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,All property types,All beds,Renewal,86555.666666000004625,94441.000000000000000,91089.666666000004625,91k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,1 bed,All types,63000.000000000000000,73500.000000000000000,67966.000000000000000,68k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,1 bed,New,66150.000000000000000,73500.000000000000000,70607.000000000000000,71k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,1 bed,Renewal,57750.000000000000000,68252.000000000000000,63869.000000000000000,64k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,2 beds,All types,85995.000000000000000,94500.000000000000000,91051.000000000000000,91k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,2 beds,New,84053.000000000000000,102372.000000000000000,94321.000000000000000,94k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,2 beds,Renewal,85995.000000000000000,92032.000000000000000,89573.000000000000000,90k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,3 beds,All types,115922.000000000000000,124696.000000000000000,122116.000000000000000,122k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,3 beds,New,119007.000000000000000,126000.000000000000000,127152.000000000000000,127k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,3 beds,Renewal,115922.000000000000000,123039.000000000000000,119827.000000000000000,120k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,All beds,All types,88305.666666000004625,97565.333333000002312,93711.000000000000000,94k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,All beds,New,89736.666666000004625,100624.000000000000000,97360.000000000000000,97k,1549.163552570424372,140570.573539525707019
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR5,1002,Apartment / Duplex,All beds,Renewal,86555.666666000004625,94441.000000000000000,91089.666666000004625,91k,1549.163552570424372,140570.573539525707019
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,All beds,All types,76790.000000000000000,80280.000000000000000,78777.500000000000000,79k,4883.961666232368771,1199758.263680168660358
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,All beds,New,77288.500000000000000,80579.500000000000000,78757.500000000000000,79k,4883.961666232368771,1199758.263680168660358
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,All beds,Renewal,76790.000000000000000,81197.500000000000000,78782.500000000000000,79k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,1 bed,All types,63925.000000000000000,71000.000000000000000,69468.000000000000000,69k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,1 bed,New,65000.000000000000000,80000.000000000000000,79482.000000000000000,79k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,1 bed,Renewal,63382.000000000000000,70000.000000000000000,66024.000000000000000,66k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,2 beds,All types,93908.000000000000000,100000.000000000000000,100675.000000000000000,101k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,2 beds,New,95000.000000000000000,150000.000000000000000,117048.000000000000000,117k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,2 beds,Renewal,93000.000000000000000,95261.000000000000000,95558.000000000000000,96k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,3 beds,All types,189519.000000000000000,232000.000000000000000,212856.000000000000000,213k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,3 beds,New,189519.000000000000000,232000.000000000000000,212856.000000000000000,213k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,All beds,All types,115784.000000000000000,134333.333332999987761,127666.333333000002312,128k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,All beds,New,116506.333333000002312,154000.000000000000000,136462.000000000000000,136k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,All beds,Renewal,78191.000000000000000,82630.500000000000000,80791.000000000000000,81k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,1 bed,All types,63925.000000000000000,71000.000000000000000,69468.000000000000000,69k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,1 bed,New,65000.000000000000000,80000.000000000000000,79482.000000000000000,79k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,1 bed,Renewal,63382.000000000000000,70000.000000000000000,66024.000000000000000,66k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,2 beds,All types,93908.000000000000000,100000.000000000000000,100675.000000000000000,101k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,2 beds,New,95000.000000000000000,150000.000000000000000,117048.000000000000000,117k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,2 beds,Renewal,93000.000000000000000,95261.000000000000000,95558.000000000000000,96k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,3 beds,All types,189519.000000000000000,232000.000000000000000,212856.000000000000000,213k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,3 beds,New,189519.000000000000000,232000.000000000000000,212856.000000000000000,213k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,All beds,All types,115784.000000000000000,134333.333332999987761,127666.333333000002312,128k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,All beds,New,116506.333333000002312,154000.000000000000000,136462.000000000000000,136k,4883.961666232368771,1199758.263680168660358
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,All beds,Renewal,78191.000000000000000,82630.500000000000000,80791.000000000000000,81k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,1 bed,All types,65920.000000000000000,80000.000000000000000,76547.000000000000000,77k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,1 bed,New,80000.000000000000000,130000.000000000000000,104409.000000000000000,104k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,1 bed,Renewal,65100.000000000000000,72450.000000000000000,68399.000000000000000,68k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,2 beds,All types,96600.000000000000000,115000.000000000000000,107214.000000000000000,107k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,2 beds,New,112500.000000000000000,150000.000000000000000,130785.000000000000000,131k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,2 beds,Renewal,96600.000000000000000,99695.000000000000000,98530.000000000000000,99k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,3 beds,All types,179066.000000000000000,227000.000000000000000,204883.000000000000000,205k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,3 beds,New,179066.000000000000000,227000.000000000000000,204883.000000000000000,205k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,All beds,All types,113862.000000000000000,140666.666666000004625,129548.000000000000000,130k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,All beds,New,123855.333333000002312,169000.000000000000000,146692.333332999987761,147k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,All property types,All beds,Renewal,80850.000000000000000,86072.500000000000000,83464.500000000000000,83k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,1 bed,All types,65920.000000000000000,80000.000000000000000,76547.000000000000000,77k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,1 bed,New,80000.000000000000000,130000.000000000000000,104409.000000000000000,104k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,1 bed,Renewal,65100.000000000000000,72450.000000000000000,68399.000000000000000,68k,4883.961666232368771,1199758.263680168660358
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RT4,778,Apartment / Duplex,2 beds,All types,96600.000000000000000,115000.000000000000000,107214.000000000000000,107k,4883.961666232368771,1199758.263680168660358
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,1 bed,All types,40000.000000000000000,54941.000000000000000,48819.000000000000000,49k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,1 bed,New,39000.000000000000000,52500.000000000000000,47257.000000000000000,47k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,1 bed,Renewal,42000.000000000000000,55000.000000000000000,49840.000000000000000,50k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,2 beds,All types,65000.000000000000000,79997.000000000000000,72624.000000000000000,73k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,2 beds,New,64352.000000000000000,78820.000000000000000,70468.000000000000000,70k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,2 beds,Renewal,67456.000000000000000,80000.000000000000000,74027.000000000000000,74k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,3 beds,All types,93093.000000000000000,105000.000000000000000,101221.000000000000000,101k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,3 beds,New,97025.000000000000000,105000.000000000000000,100321.000000000000000,100k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,3 beds,Renewal,93000.000000000000000,105000.000000000000000,100801.000000000000000,101k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,4 beds,All types,96717.000000000000000,110000.000000000000000,105836.000000000000000,106k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,4 beds,New,90176.000000000000000,108798.000000000000000,98633.000000000000000,99k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,4 beds,Renewal,97000.000000000000000,110000.000000000000000,107436.000000000000000,107k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,All beds,All types,73702.500000000000000,87484.500000000000000,82125.000000000000000,82k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,All beds,New,72638.250000000000000,86279.500000000000000,79169.750000000000000,79k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,All beds,Renewal,74864.000000000000000,87500.000000000000000,83026.000000000000000,83k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,1 bed,All types,40000.000000000000000,54941.000000000000000,48819.000000000000000,49k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,1 bed,New,39000.000000000000000,52500.000000000000000,47257.000000000000000,47k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,1 bed,Renewal,42000.000000000000000,55000.000000000000000,49840.000000000000000,50k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,2 beds,All types,65000.000000000000000,79997.000000000000000,72624.000000000000000,73k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,2 beds,New,64352.000000000000000,78820.000000000000000,70468.000000000000000,70k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,2 beds,Renewal,67456.000000000000000,80000.000000000000000,74027.000000000000000,74k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,3 beds,All types,93093.000000000000000,105000.000000000000000,101221.000000000000000,101k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,3 beds,New,97025.000000000000000,105000.000000000000000,100321.000000000000000,100k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,3 beds,Renewal,93000.000000000000000,105000.000000000000000,100801.000000000000000,101k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,4 beds,All types,96717.000000000000000,110000.000000000000000,105836.000000000000000,106k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,4 beds,New,90176.000000000000000,108798.000000000000000,98633.000000000000000,99k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,4 beds,Renewal,97000.000000000000000,110000.000000000000000,107436.000000000000000,107k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,All beds,All types,73702.500000000000000,87484.500000000000000,82125.000000000000000,82k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,All beds,New,72638.250000000000000,86279.500000000000000,79169.750000000000000,79k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,Apartment / Duplex,All beds,Renewal,74864.000000000000000,87500.000000000000000,83026.000000000000000,83k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,1 bed,All types,42883.000000000000000,54850.000000000000000,50180.000000000000000,50k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,1 bed,New,41885.000000000000000,53402.000000000000000,49289.000000000000000,49k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,1 bed,Renewal,44877.000000000000000,55847.000000000000000,51224.000000000000000,51k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,2 beds,All types,70105.000000000000000,80509.000000000000000,75600.000000000000000,76k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,2 beds,New,69809.000000000000000,78577.000000000000000,74065.000000000000000,74k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,2 beds,Renewal,71936.000000000000000,82365.000000000000000,77446.000000000000000,77k,3667.006295375070295,637820.879955863929354
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RT3,771,All property types,3 beds,All types,94740.000000000000000,108822.000000000000000,103510.000000000000000,104k,3667.006295375070295,637820.879955863929354
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,All beds,New,100854.750000000000000,136537.250000000000000,119436.500000000000000,119k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,All beds,Renewal,99722.750000000000000,134385.000000000000000,116075.500000000000000,116k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,Studio,All types,46825.000000000000000,100144.000000000000000,71382.000000000000000,71k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,Studio,New,45000.000000000000000,66600.000000000000000,64099.000000000000000,64k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,Studio,Renewal,50038.000000000000000,105000.000000000000000,79548.000000000000000,80k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,1 bed,All types,69809.000000000000000,89738.000000000000000,78235.000000000000000,78k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,1 bed,New,69809.000000000000000,90000.000000000000000,78808.000000000000000,79k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,1 bed,Renewal,69811.000000000000000,88508.000000000000000,77548.000000000000000,78k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,2 beds,All types,110000.000000000000000,150900.000000000000000,133014.000000000000000,133k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,2 beds,New,112000.000000000000000,156800.000000000000000,135552.000000000000000,136k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,2 beds,Renewal,110000.000000000000000,147000.000000000000000,130048.000000000000000,130k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,3 beds,All types,170000.000000000000000,206019.000000000000000,186148.000000000000000,186k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,3 beds,New,176610.000000000000000,232749.000000000000000,199287.000000000000000,199k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,3 beds,Renewal,169042.000000000000000,197032.000000000000000,177158.000000000000000,177k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,All beds,All types,99158.500000000000000,136700.250000000000000,117194.750000000000000,117k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,All beds,New,100854.750000000000000,136537.250000000000000,119436.500000000000000,119k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,All beds,Renewal,99722.750000000000000,134385.000000000000000,116075.500000000000000,116k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,Studio,All types,46825.000000000000000,100144.000000000000000,71382.000000000000000,71k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,Studio,New,45000.000000000000000,66600.000000000000000,64099.000000000000000,64k,8791.240199001495057,1953130.348245331086218
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,Studio,Renewal,50038.000000000000000,105000.000000000000000,79548.000000000000000,80k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,1 bed,All types,69809.000000000000000,94740.000000000000000,82090.000000000000000,82k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,1 bed,New,74795.000000000000000,100724.000000000000000,90014.000000000000000,90k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,1 bed,Renewal,69809.000000000000000,87959.000000000000000,77362.000000000000000,77k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,2 beds,All types,109699.000000000000000,164549.000000000000000,136340.000000000000000,136k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,2 beds,New,114734.000000000000000,168938.000000000000000,143300.000000000000000,143k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,2 beds,Renewal,109699.000000000000000,151834.000000000000000,129803.000000000000000,130k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,3 beds,All types,173226.000000000000000,216156.000000000000000,191166.000000000000000,191k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,3 beds,New,179508.000000000000000,214547.000000000000000,205820.000000000000000,206k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,3 beds,Renewal,165330.000000000000000,215246.000000000000000,182546.000000000000000,183k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,All beds,All types,100649.250000000000000,139504.750000000000000,120292.500000000000000,120k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,All beds,New,104725.000000000000000,138504.500000000000000,125797.000000000000000,126k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,All beds,Renewal,99722.500000000000000,139938.000000000000000,117201.250000000000000,117k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,Studio,All types,49863.000000000000000,82574.000000000000000,71574.000000000000000,72k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,Studio,New,49863.000000000000000,69809.000000000000000,64054.000000000000000,64k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,All property types,Studio,Renewal,54052.000000000000000,104713.000000000000000,79094.000000000000000,79k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,1 bed,All types,69809.000000000000000,94740.000000000000000,82090.000000000000000,82k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,1 bed,New,74795.000000000000000,100724.000000000000000,90014.000000000000000,90k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,1 bed,Renewal,69809.000000000000000,87959.000000000000000,77362.000000000000000,77k,8791.240199001495057,1953130.348245331086218
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,Apartment / Duplex,2 beds,All types,109699.000000000000000,164549.000000000000000,136340.000000000000000,136k,8791.240199001495057,1953130.348245331086218
